Ticker,Date,Close,Reference,Volume,Turnover,Last,High,Low,Average
REP,02/01/2019,14.2350,14.0800,10003999,140210096.55,14.2350,14.3100,13.7850,14.0805
REP,03/01/2019,14.2550,14.2350,12814838,180613397.06,14.2550,14.3800,14.0250,14.2255
REP,04/01/2019,14.5950,14.2550,7089672,103139023.91,14.5950,14.7050,14.3600,14.5892
REP,07/01/2019,14.4750,14.5950,4409347,63898025.48,14.4750,14.6950,14.3300,14.4915
REP,08/01/2019,14.4900,14.4750,12227338,177321179.12,14.4900,14.7900,14.4400,14.5760
REP,09/01/2019,14.6950,14.4900,11410241,166077803.01,14.6950,14.7450,14.4550,14.6345
REP,10/01/2019,14.7750,14.6950,6329149,93029889.45,14.7750,14.7950,14.5550,14.7318
REP,11/01/2019,14.7500,14.7750,6035768,88897565.02,14.7500,14.9000,14.6000,14.7426
REP,14/01/2019,14.6700,14.7500,7463778,108740994.93,14.6700,14.7300,14.4550,14.6102
REP,15/01/2019,14.6400,14.6700,10911530,160211053.01,14.6400,14.8600,14.5200,14.6602
REP,16/01/2019,14.6500,14.6400,7294675,106507800.53,14.6500,14.7300,14.5300,14.6229
REP,17/01/2019,14.7550,14.6500,5463446,80386013.30,14.7550,14.8150,14.5300,14.7335
REP,18/01/2019,15.0000,14.7550,8525141,127522588.30,15.0000,15.1050,14.8000,14.9880
REP,21/01/2019,14.8000,15.0000,6210469,92378060.31,14.8000,15.0750,14.7550,14.8640
REP,22/01/2019,14.8300,14.8000,5792284,85795646.86,14.8300,14.9150,14.7350,14.8253
REP,23/01/2019,14.7750,14.8300,5389615,79810839.85,14.7750,14.9800,14.7400,14.8217
REP,24/01/2019,15.0500,14.7750,6699989,100192420.30,15.0500,15.1000,14.7550,14.9887
REP,25/01/2019,15.0450,15.0500,2958628,44589204.52,15.0450,15.1850,15.0100,15.0696
REP,28/01/2019,14.7700,15.0450,4737044,70199508.71,14.7700,14.9900,14.7700,14.8287
REP,29/01/2019,15.0100,14.7700,6561897,97810093.74,15.0100,15.1150,14.6800,14.9752
REP,30/01/2019,15.1250,15.0100,3748282,56533331.61,15.1250,15.1350,14.9250,15.0838
REP,31/01/2019,15.3300,15.1250,7766043,118658600.34,15.3300,15.3350,15.1800,15.2998
REP,01/02/2019,15.2700,15.3300,5612996,85647223.54,15.2700,15.3100,15.1650,15.2530
REP,04/02/2019,15.2300,15.2700,5606114,85296389.83,15.2300,15.3350,15.0450,15.2172
REP,05/02/2019,15.4050,15.2300,8826293,135610010.93,15.4050,15.5200,15.2600,15.3965
REP,06/02/2019,15.3700,15.4050,6271254,96123448.75,15.3700,15.4350,15.1850,15.3633
REP,07/02/2019,15.0250,15.3700,8371536,126546539.84,15.0250,15.3100,15.0250,15.0984
REP,08/02/2019,14.8600,15.0250,7627198,113269566.58,14.8600,15.0200,14.8000,14.8868
REP,11/02/2019,14.8850,14.8600,4072284,60787171.33,14.8850,15.0450,14.8650,14.9254
REP,12/02/2019,15.0100,14.8850,10723885,160703109.29,15.0100,15.1750,14.9200,15.0427
REP,13/02/2019,15.0850,15.0100,6579380,99265789.94,15.0850,15.1200,14.9650,15.0618
REP,14/02/2019,14.9950,15.0850,3613649,54442597.00,14.9950,15.2000,14.9900,15.0655
