Ticker,Date,Close,Reference,Volume,Turnover,Last,High,Low,Average
ACX,02/01/2019,8.5820,8.6620,860864,7289943.63,8.5820,8.6420,8.3500,8.4682
ACX,03/01/2019,8.4060,8.5820,860687,7282182.24,8.4060,8.5760,8.4020,8.4609
ACX,04/01/2019,8.8820,8.4060,1662782,14607363.06,8.8820,8.8980,8.5100,8.7887
ACX,07/01/2019,8.9760,8.8820,1209968,10790264.98,8.9760,9.0540,8.7760,8.9176
ACX,08/01/2019,9.2000,8.9760,3245342,29465409.38,9.2000,9.3400,8.9680,9.1836
ACX,09/01/2019,9.3620,9.2000,2324541,21838228.15,9.3620,9.5000,9.2800,9.3998
ACX,10/01/2019,9.2240,9.3620,1176812,10777910.43,9.2240,9.3500,9.0600,9.1599
ACX,11/01/2019,9.1960,9.2240,779913,7179730.01,9.1960,9.3300,9.1200,9.2082
ACX,14/01/2019,9.0740,9.1960,782192,7107635.34,9.0740,9.1680,9.0060,9.0868
ACX,15/01/2019,9.1600,9.0740,1252648,11501500.07,9.1600,9.2940,9.0920,9.1817
ACX,16/01/2019,9.3340,9.1600,792320,7344865.17,9.3340,9.3340,9.1760,9.2701
ACX,17/01/2019,9.3080,9.3340,575522,5333542.72,9.3080,9.3340,9.1320,9.2673
ACX,18/01/2019,9.4940,9.3080,1080424,10231270.56,9.4940,9.5440,9.3640,9.4706
ACX,21/01/2019,9.3720,9.4940,766734,7230177.83,9.3720,9.5380,9.3720,9.4279
ACX,22/01/2019,9.1220,9.3720,3225814,29576308.34,9.1220,9.2800,9.1220,9.1468
ACX,23/01/2019,9.0620,9.1220,1119622,10197165.28,9.0620,9.2080,9.0200,9.1083
ACX,24/01/2019,9.1840,9.0620,768273,7038469.00,9.1840,9.2340,9.0360,9.1644
ACX,25/01/2019,9.4020,9.1840,1489407,13946581.44,9.4020,9.4360,9.1680,9.3573
ACX,28/01/2019,9.4400,9.4020,1445089,13620916.02,9.4400,9.4640,9.3060,9.4257
ACX,29/01/2019,9.3960,9.4400,1046545,9862182.98,9.3960,9.4600,9.3960,9.4240
ACX,30/01/2019,9.3620,9.3960,1208794,11376551.70,9.3620,9.5740,9.3560,9.4156
ACX,31/01/2019,9.5040,9.3620,1251865,11833266.43,9.5040,9.5100,9.2540,9.4559
ACX,01/02/2019,9.5500,9.5040,1333444,12729246.33,9.5500,9.6220,9.4580,9.5461
ACX,04/02/2019,9.5100,9.5500,699945,6640319.99,9.5100,9.5500,9.3960,9.4869
ACX,05/02/2019,9.5800,9.5100,772485,7375907.62,9.5800,9.5800,9.4600,9.5492
ACX,06/02/2019,9.6420,9.5800,1417170,13647000.15,9.6420,9.6900,9.5740,9.6316
ACX,07/02/2019,9.3460,9.6420,1887854,17868879.04,9.3460,9.6200,9.3460,9.4071
ACX,08/02/2019,9.1260,9.3460,831553,7646491.75,9.1260,9.3380,9.0900,9.1954
ACX,11/02/2019,9.1400,9.1260,885590,8117237.79,9.1400,9.2720,9.1120,9.1659
ACX,12/02/2019,9.1320,9.1400,773963,7085674.37,9.1320,9.2680,9.1100,9.1551
ACX,13/02/2019,9.4000,9.1320,790215,7372785.52,9.4000,9.4340,9.1400,9.3301
ACX,14/02/2019,9.3880,9.4000,790769,7450939.78,9.3880,9.5140,9.3520,9.4224
ACX,15/02/2019,9.4860,9.3880,719700,6815291.67,9.4860,9.5560,9.2680,9.4697
ACX,18/02/2019,9.5940,9.4860,868501,8294543.45,9.5940,9.6080,9.5000,9.5507
ACX,19/02/2019,9.5540,9.5940,1023059,9779521.89,9.5540,9.6280,9.5020,9.5591
ACX,20/02/2019,9.7060,9.5540,667898,6442001.90,9.7060,9.7260,9.5300,9.6452
ACX,21/02/2019,9.6580,9.7060,541877,5241569.57,9.6580,9.7360,9.6300,9.6730
ACX,22/02/2019,9.7320,9.6580,824911,8058115.43,9.7320,9.8400,9.6720,9.7685
ACX,25/02/2019,9.6500,9.7320,987957,9617878.95,9.6500,9.8900,9.6300,9.7351
ACX,26/02/2019,9.5720,9.6500,2335458,22354776.61,9.5720,9.6100,9.5220,9.5723
ACX,27/02/2019,9.6000,9.5720,964473,9229163.04,9.6000,9.6380,9.5140,9.5716
ACX,28/02/2019,9.3080,9.6000,1734692,16239961.66,9.3080,9.6000,9.2500,9.3616
ACX,01/03/2019,9.2800,9.3080,1269665,11835898.29,9.2800,9.4120,9.2740,9.3221
ACX,04/03/2019,9.5020,9.2800,1048353,9971049.51,9.5020,9.5920,9.3400,9.5112
ACX,05/03/2019,9.4560,9.5020,784676,7451830.07,9.4560,9.6360,9.4120,9.4967
ACX,06/03/2019,9.4180,9.4560,619380,5837225.31,9.4180,9.4940,9.3900,9.4243
ACX,07/03/2019,9.1440,9.4180,1448532,13390191.60,9.1440,9.4200,9.1400,9.2423
ACX,08/03/2019,8.8920,9.1440,1620666,14445158.63,8.8920,9.1240,8.8280,8.9138
ACX,11/03/2019,8.9580,8.8920,1077352,9620901.10,8.9580,8.9800,8.8680,8.9312
ACX,12/03/2019,9.0760,8.9580,678283,6176383.24,9.0760,9.1900,9.0280,9.1059
ACX,13/03/2019,9.1260,9.0760,986666,8975764.79,9.1260,9.1460,9.0600,9.1080
ACX,14/03/2019,9.1100,9.1260,584710,5363212.03,9.1100,9.2580,9.1100,9.1724
